DATE,NASDAQ:AAPL,#REF!,NASDAQ:GOOG,#REF!,NASDAQ:MSFT,#REF!,NASDAQ:TSLA,#REF!,NYSE:GM,#REF!,NYSE:F,#REF!,TSE:TD,,TSE:BNS,,TSE:RY,
2/13/2018 16:00:00,41.09,5/8/2018 16:00:00,52.7,2/13/2018 16:00:00,89.83,2/13/2018 16:00:00,21.58,2/13/2018 16:00:00,41.4,2/13/2018 16:00:00,10.59,2/23/2018 16:00:00,73.97,2/21/2018 16:00:00,78.01,3/1/2018 16:00:00,100.57,
2/14/2018 16:00:00,41.84,5/9/2018 16:00:00,54.14,2/14/2018 16:00:00,90.81,2/14/2018 16:00:00,21.49,2/14/2018 16:00:00,41.81,2/14/2018 16:00:00,10.74,2/26/2018 16:00:00,74.56,2/22/2018 16:00:00,77.8,3/2/2018 16:00:00,99.91,
2/15/2018 16:00:00,43.25,5/10/2018 16:00:00,54.88,2/15/2018 16:00:00,92.66,2/15/2018 16:00:00,22.27,2/15/2018 16:00:00,41.85,2/15/2018 16:00:00,10.76,2/27/2018 16:00:00,75.24,2/23/2018 16:00:00,78.39,3/5/2018 16:00:00,100.91,
2/16/2018 16:00:00,43.11,5/11/2018 16:00:00,54.91,2/16/2018 16:00:00,92,2/16/2018 16:00:00,22.37,2/16/2018 16:00:00,41.09,2/16/2018 16:00:00,10.61,2/28/2018 16:00:00,74,2/26/2018 16:00:00,78.79,3/6/2018 16:00:00,100.76,
2/20/2018 16:00:00,42.96,5/14/2018 16:00:00,55.01,2/20/2018 16:00:00,92.72,2/20/2018 16:00:00,22.32,2/20/2018 16:00:00,40.77,2/20/2018 16:00:00,10.63,3/1/2018 16:00:00,74.92,2/27/2018 16:00:00,79.88,3/7/2018 16:00:00,100.56,
2/21/2018 16:00:00,42.77,5/15/2018 16:00:00,53.96,2/21/2018 16:00:00,91.49,2/21/2018 16:00:00,22.22,2/21/2018 16:00:00,40.56,2/21/2018 16:00:00,10.6,3/2/2018 16:00:00,74.63,2/28/2018 16:00:00,79.5,3/8/2018 16:00:00,101.52,
2/22/2018 16:00:00,43.13,5/16/2018 16:00:00,54.09,2/22/2018 16:00:00,91.73,2/22/2018 16:00:00,23.08,2/22/2018 16:00:00,40.91,2/22/2018 16:00:00,10.63,3/5/2018 16:00:00,75.35,3/1/2018 16:00:00,79.32,3/9/2018 16:00:00,101.76,
2/23/2018 16:00:00,43.88,5/17/2018 16:00:00,53.93,2/23/2018 16:00:00,94.06,2/23/2018 16:00:00,23.47,2/23/2018 16:00:00,40.91,2/23/2018 16:00:00,10.7,3/6/2018 16:00:00,75.63,3/2/2018 16:00:00,78.9,3/12/2018 16:00:00,101.81,
2/26/2018 16:00:00,44.74,5/18/2018 16:00:00,53.32,2/26/2018 16:00:00,95.42,2/26/2018 16:00:00,23.83,2/26/2018 16:00:00,41.54,2/26/2018 16:00:00,10.89,3/7/2018 16:00:00,75.83,3/5/2018 16:00:00,79,3/13/2018 16:00:00,101.81,
2/27/2018 16:00:00,44.6,5/21/2018 16:00:00,53.98,2/27/2018 16:00:00,94.2,2/27/2018 16:00:00,23.4,2/27/2018 16:00:00,40.17,2/27/2018 16:00:00,10.61,3/8/2018 16:00:00,75.92,3/6/2018 16:00:00,79.28,3/14/2018 16:00:00,101.54,
2/28/2018 16:00:00,44.53,5/22/2018 16:00:00,53.49,2/28/2018 16:00:00,93.77,2/28/2018 16:00:00,22.87,2/28/2018 16:00:00,39.35,2/28/2018 16:00:00,10.61,3/9/2018 16:00:00,75.83,3/7/2018 16:00:00,79.38,3/15/2018 16:00:00,102.19,
3/1/2018 16:00:00,43.75,5/23/2018 16:00:00,53.98,3/1/2018 16:00:00,92.85,3/1/2018 16:00:00,22.06,3/1/2018 16:00:00,37.79,3/1/2018 16:00:00,10.29,3/12/2018 16:00:00,75.7,3/8/2018 16:00:00,80.04,3/16/2018 16:00:00,102.32,
3/2/2018 16:00:00,44.05,5/24/2018 16:00:00,53.96,3/2/2018 16:00:00,93.05,3/2/2018 16:00:00,22.34,3/2/2018 16:00:00,37.43,3/2/2018 16:00:00,10.4,3/13/2018 16:00:00,75.67,3/9/2018 16:00:00,80.75,3/19/2018 16:00:00,102.04,
3/5/2018 16:00:00,44.21,5/25/2018 16:00:00,53.78,3/5/2018 16:00:00,93.64,3/5/2018 16:00:00,22.22,3/5/2018 16:00:00,37.74,3/5/2018 16:00:00,10.58,3/14/2018 16:00:00,75.72,3/12/2018 16:00:00,80.75,3/20/2018 16:00:00,102.62,
3/6/2018 16:00:00,44.17,5/29/2018 16:00:00,53.02,3/6/2018 16:00:00,93.32,3/6/2018 16:00:00,21.88,3/6/2018 16:00:00,37.93,3/6/2018 16:00:00,10.63,3/15/2018 16:00:00,76.12,3/13/2018 16:00:00,81.28,3/21/2018 16:00:00,102.27,
3/7/2018 16:00:00,43.76,5/30/2018 16:00:00,53.39,3/7/2018 16:00:00,93.86,3/7/2018 16:00:00,22.15,3/7/2018 16:00:00,37.74,3/7/2018 16:00:00,10.63,3/16/2018 16:00:00,75.92,3/14/2018 16:00:00,81.88,3/22/2018 16:00:00,100.64,
3/8/2018 16:00:00,44.24,5/31/2018 16:00:00,54.25,3/8/2018 16:00:00,94.43,3/8/2018 16:00:00,21.94,3/8/2018 16:00:00,37.84,3/8/2018 16:00:00,10.61,3/19/2018 16:00:00,75.69,3/15/2018 16:00:00,82.1,3/23/2018 16:00:00,99.21,
3/9/2018 16:00:00,45,6/1/2018 16:00:00,55.98,3/9/2018 16:00:00,96.54,3/9/2018 16:00:00,21.81,3/9/2018 16:00:00,37.84,3/9/2018 16:00:00,10.73,3/20/2018 16:00:00,76.32,3/16/2018 16:00:00,82.53,3/26/2018 16:00:00,99.86,
3/12/2018 16:00:00,45.43,6/4/2018 16:00:00,56.96,3/12/2018 16:00:00,96.77,3/12/2018 16:00:00,23.03,3/12/2018 16:00:00,37.83,3/12/2018 16:00:00,10.81,3/21/2018 16:00:00,76.32,3/19/2018 16:00:00,82.33,3/27/2018 16:00:00,98.88,
3/13/2018 16:00:00,44.99,6/5/2018 16:00:00,56.98,3/13/2018 16:00:00,94.41,3/13/2018 16:00:00,22.79,3/13/2018 16:00:00,38.01,3/13/2018 16:00:00,10.78,3/22/2018 16:00:00,74.91,3/20/2018 16:00:00,81.91,3/28/2018 16:00:00,98.69,
3/14/2018 16:00:00,44.61,6/6/2018 16:00:00,56.84,3/14/2018 16:00:00,93.85,3/14/2018 16:00:00,21.78,3/14/2018 16:00:00,37.69,3/14/2018 16:00:00,11.02,3/23/2018 16:00:00,73.21,3/21/2018 16:00:00,81.56,3/29/2018 16:00:00,99.52,
3/15/2018 16:00:00,44.66,6/7/2018 16:00:00,56.19,3/15/2018 16:00:00,94.18,3/15/2018 16:00:00,21.71,3/15/2018 16:00:00,37.85,3/15/2018 16:00:00,11.07,3/26/2018 16:00:00,73.39,3/22/2018 16:00:00,80.6,4/2/2018 16:00:00,98.73,
3/16/2018 16:00:00,44.51,6/8/2018 16:00:00,56.04,3/16/2018 16:00:00,94.6,3/16/2018 16:00:00,21.42,3/16/2018 16:00:00,37.94,3/16/2018 16:00:00,11.15,3/27/2018 16:00:00,72.59,3/23/2018 16:00:00,79.27,4/3/2018 16:00:00,98.2,
3/19/2018 16:00:00,43.83,6/11/2018 16:00:00,56.5,3/19/2018 16:00:00,92.89,3/19/2018 16:00:00,20.9,3/19/2018 16:00:00,37.01,3/19/2018 16:00:00,11.01,3/28/2018 16:00:00,72.44,3/26/2018 16:00:00,79.19,4/4/2018 16:00:00,97.59,
3/20/2018 16:00:00,43.81,6/12/2018 16:00:00,56.97,3/20/2018 16:00:00,93.13,3/20/2018 16:00:00,20.7,3/20/2018 16:00:00,36.89,3/20/2018 16:00:00,10.99,3/29/2018 16:00:00,73.11,3/27/2018 16:00:00,78.62,4/5/2018 16:00:00,98.34,
3/21/2018 16:00:00,42.82,6/13/2018 16:00:00,56.74,3/21/2018 16:00:00,92.48,3/21/2018 16:00:00,21.1,3/21/2018 16:00:00,37.58,3/21/2018 16:00:00,11.1,4/2/2018 16:00:00,72.6,3/28/2018 16:00:00,78.47,4/6/2018 16:00:00,97.3,
3/22/2018 16:00:00,42.21,6/14/2018 16:00:00,57.61,3/22/2018 16:00:00,89.79,3/22/2018 16:00:00,20.61,3/22/2018 16:00:00,36.35,3/22/2018 16:00:00,10.75,4/3/2018 16:00:00,71.89,3/29/2018 16:00:00,79.36,4/9/2018 16:00:00,98.04,
3/23/2018 16:00:00,41.24,6/15/2018 16:00:00,57.61,3/23/2018 16:00:00,87.18,3/23/2018 16:00:00,20.1,3/23/2018 16:00:00,35.17,3/23/2018 16:00:00,10.56,4/4/2018 16:00:00,71.59,4/2/2018 16:00:00,77.75,4/10/2018 16:00:00,98.05,
3/26/2018 16:00:00,43.19,6/18/2018 16:00:00,58.67,3/26/2018 16:00:00,93.78,3/26/2018 16:00:00,20.28,3/26/2018 16:00:00,35.99,3/26/2018 16:00:00,10.83,4/5/2018 16:00:00,72.23,4/3/2018 16:00:00,77.54,4/11/2018 16:00:00,97.04,
3/27/2018 16:00:00,42.09,6/19/2018 16:00:00,58.4,3/27/2018 16:00:00,89.47,3/27/2018 16:00:00,18.61,3/27/2018 16:00:00,34.87,3/27/2018 16:00:00,10.83,4/6/2018 16:00:00,71.33,4/4/2018 16:00:00,76.89,4/12/2018 16:00:00,96.76,
3/28/2018 16:00:00,41.62,6/20/2018 16:00:00,58.49,3/28/2018 16:00:00,89.39,3/28/2018 16:00:00,17.19,3/28/2018 16:00:00,35.47,3/28/2018 16:00:00,10.86,4/9/2018 16:00:00,70.97,4/5/2018 16:00:00,77.72,4/13/2018 16:00:00,96.06,
3/29/2018 16:00:00,41.95,6/21/2018 16:00:00,57.88,3/29/2018 16:00:00,91.27,3/29/2018 16:00:00,17.74,3/29/2018 16:00:00,36.34,3/29/2018 16:00:00,11.08,4/10/2018 16:00:00,70.84,4/6/2018 16:00:00,77.04,4/16/2018 16:00:00,96.39,
4/2/2018 16:00:00,41.67,6/22/2018 16:00:00,57.77,4/2/2018 16:00:00,88.52,4/2/2018 16:00:00,16.83,4/2/2018 16:00:00,35.76,4/2/2018 16:00:00,10.86,4/11/2018 16:00:00,70.29,4/9/2018 16:00:00,77.4,4/17/2018 16:00:00,96.22,
4/3/2018 16:00:00,42.1,6/25/2018 16:00:00,56.24,4/3/2018 16:00:00,89.71,4/3/2018 16:00:00,17.84,4/3/2018 16:00:00,36.94,4/3/2018 16:00:00,11.15,4/12/2018 16:00:00,70.27,4/10/2018 16:00:00,77.6,4/18/2018 16:00:00,97,
4/4/2018 16:00:00,42.9,6/26/2018 16:00:00,55.92,4/4/2018 16:00:00,92.33,4/4/2018 16:00:00,19.13,4/4/2018 16:00:00,38.03,4/4/2018 16:00:00,11.33,4/13/2018 16:00:00,69.9,4/11/2018 16:00:00,77.16,4/19/2018 16:00:00,96.63,
4/5/2018 16:00:00,43.2,6/27/2018 16:00:00,55.2,4/5/2018 16:00:00,92.38,4/5/2018 16:00:00,20.38,4/5/2018 16:00:00,38,4/5/2018 16:00:00,11.35,4/16/2018 16:00:00,69.76,4/12/2018 16:00:00,76.85,4/20/2018 16:00:00,97.28,
4/6/2018 16:00:00,42.1,6/28/2018 16:00:00,55.71,4/6/2018 16:00:00,90.23,4/6/2018 16:00:00,19.95,4/6/2018 16:00:00,37.68,4/6/2018 16:00:00,11.18,4/17/2018 16:00:00,69.94,4/13/2018 16:00:00,76.47,4/23/2018 16:00:00,97.98,
4/9/2018 16:00:00,42.51,6/29/2018 16:00:00,55.78,4/9/2018 16:00:00,90.77,4/9/2018 16:00:00,19.31,4/9/2018 16:00:00,37.83,4/9/2018 16:00:00,11.25,4/18/2018 16:00:00,69.97,4/16/2018 16:00:00,76.47,4/24/2018 16:00:00,96.55,
4/10/2018 16:00:00,43.31,7/2/2018 16:00:00,56.37,4/10/2018 16:00:00,92.88,4/10/2018 16:00:00,20.31,4/10/2018 16:00:00,39.07,4/10/2018 16:00:00,11.45,4/19/2018 16:00:00,69.5,4/17/2018 16:00:00,76.4,4/25/2018 16:00:00,96.61,
4/11/2018 16:00:00,43.11,7/3/2018 13:00:00,55.14,4/11/2018 16:00:00,91.86,4/11/2018 16:00:00,20.06,4/11/2018 16:00:00,39,4/11/2018 16:00:00,11.43,4/20/2018 16:00:00,70.19,4/18/2018 16:00:00,76.8,4/26/2018 16:00:00,97.18,
4/12/2018 16:00:00,43.54,7/5/2018 16:00:00,56.21,4/12/2018 16:00:00,93.58,4/12/2018 16:00:00,19.61,4/12/2018 16:00:00,38.83,4/12/2018 16:00:00,11.31,4/23/2018 16:00:00,70.71,4/19/2018 16:00:00,76.39,4/27/2018 16:00:00,98.15,
4/13/2018 16:00:00,43.68,7/6/2018 16:00:00,57.01,4/13/2018 16:00:00,93.08,4/13/2018 16:00:00,20.02,4/13/2018 16:00:00,38.73,4/13/2018 16:00:00,11.28,4/24/2018 16:00:00,71.03,4/20/2018 16:00:00,76.86,4/30/2018 16:00:00,97.64,
4/16/2018 16:00:00,43.96,7/9/2018 16:00:00,57.7,4/16/2018 16:00:00,94.17,4/16/2018 16:00:00,19.41,4/16/2018 16:00:00,39.17,4/16/2018 16:00:00,11.38,4/25/2018 16:00:00,71.29,4/23/2018 16:00:00,77.46,5/1/2018 16:00:00,97.67,
4/17/2018 16:00:00,44.56,7/10/2018 16:00:00,57.64,4/17/2018 16:00:00,96.07,4/17/2018 16:00:00,19.18,4/17/2018 16:00:00,39.22,4/17/2018 16:00:00,11.38,4/26/2018 16:00:00,72.15,4/24/2018 16:00:00,77.52,5/2/2018 16:00:00,97.71,
4/18/2018 16:00:00,44.46,7/11/2018 16:00:00,57.7,4/18/2018 16:00:00,96.44,4/18/2018 16:00:00,19.56,4/18/2018 16:00:00,38.93,4/18/2018 16:00:00,11.33,4/27/2018 16:00:00,72.26,4/25/2018 16:00:00,77.66,5/3/2018 16:00:00,97.66,
4/19/2018 16:00:00,43.2,7/12/2018 16:00:00,59.17,4/19/2018 16:00:00,96.11,4/19/2018 16:00:00,20.01,4/19/2018 16:00:00,37.77,4/19/2018 16:00:00,10.96,4/30/2018 16:00:00,72.11,4/26/2018 16:00:00,78.62,5/4/2018 16:00:00,97.83,
4/20/2018 16:00:00,41.43,7/13/2018 16:00:00,59.44,4/20/2018 16:00:00,95,4/20/2018 16:00:00,19.35,4/20/2018 16:00:00,37.61,4/20/2018 16:00:00,10.82,5/1/2018 16:00:00,72.3,4/27/2018 16:00:00,79.21,5/7/2018 16:00:00,98.76,
4/23/2018 16:00:00,41.31,7/16/2018 16:00:00,59.19,4/23/2018 16:00:00,95.35,4/23/2018 16:00:00,18.89,4/23/2018 16:00:00,37.69,4/23/2018 16:00:00,11.04,5/2/2018 16:00:00,72.81,4/30/2018 16:00:00,78.92,5/8/2018 16:00:00,98.88,
4/24/2018 16:00:00,40.74,7/17/2018 16:00:00,59.94,4/24/2018 16:00:00,93.12,4/24/2018 16:00:00,18.9,4/24/2018 16:00:00,37.93,4/24/2018 16:00:00,10.96,5/3/2018 16:00:00,72.64,5/1/2018 16:00:00,78.86,5/9/2018 16:00:00,99.63,
4/25/2018 16:00:00,40.91,7/18/2018 16:00:00,59.79,4/25/2018 16:00:00,92.31,4/25/2018 16:00:00,18.71,4/25/2018 16:00:00,38.11,4/25/2018 16:00:00,11.11,5/4/2018 16:00:00,72.93,5/2/2018 16:00:00,79.08,5/10/2018 16:00:00,99.96,
4/26/2018 16:00:00,41.06,7/19/2018 16:00:00,59.35,4/26/2018 16:00:00,94.26,4/26/2018 16:00:00,19.03,4/26/2018 16:00:00,38.25,4/26/2018 16:00:00,11.43,5/7/2018 16:00:00,73.35,5/3/2018 16:00:00,78.75,5/11/2018 16:00:00,100.38,
4/27/2018 16:00:00,40.58,7/20/2018 16:00:00,59.25,4/27/2018 16:00:00,95.82,4/27/2018 16:00:00,19.61,4/27/2018 16:00:00,37.65,4/27/2018 16:00:00,11.49,5/8/2018 16:00:00,73.53,5/4/2018 16:00:00,78.94,5/14/2018 16:00:00,100.99,
4/30/2018 16:00:00,41.32,7/23/2018 16:00:00,60.28,4/30/2018 16:00:00,93.52,4/30/2018 16:00:00,19.59,4/30/2018 16:00:00,36.74,4/30/2018 16:00:00,11.24,5/9/2018 16:00:00,74.24,5/7/2018 16:00:00,79.35,5/15/2018 16:00:00,101.04,
5/1/2018 16:00:00,42.28,7/24/2018 16:00:00,62.4,5/1/2018 16:00:00,95,5/1/2018 16:00:00,19.99,5/1/2018 16:00:00,36.42,5/1/2018 16:00:00,11.26,5/10/2018 16:00:00,74.28,5/8/2018 16:00:00,79.55,5/16/2018 16:00:00,101.31,
5/2/2018 16:00:00,44.14,7/25/2018 16:00:00,63.19,5/2/2018 16:00:00,93.51,5/2/2018 16:00:00,20.08,5/2/2018 16:00:00,36.2,5/2/2018 16:00:00,11.21,5/11/2018 16:00:00,74.67,5/9/2018 16:00:00,80,5/17/2018 16:00:00,101.05,
5/3/2018 16:00:00,44.22,7/26/2018 16:00:00,63.42,5/3/2018 16:00:00,94.07,5/3/2018 16:00:00,18.96,5/3/2018 16:00:00,36.15,5/3/2018 16:00:00,11.2,5/14/2018 16:00:00,75.08,5/10/2018 16:00:00,79.95,5/18/2018 16:00:00,100.57,
5/4/2018 16:00:00,45.96,7/27/2018 16:00:00,61.93,5/4/2018 16:00:00,95.16,5/4/2018 16:00:00,19.61,5/4/2018 16:00:00,36.71,5/4/2018 16:00:00,11.36,5/15/2018 16:00:00,75.39,5/11/2018 16:00:00,80.02,5/22/2018 16:00:00,101.75,
5/7/2018 16:00:00,46.29,7/30/2018 16:00:00,60.99,5/7/2018 16:00:00,96.22,5/7/2018 16:00:00,20.18,5/7/2018 16:00:00,36.34,5/7/2018 16:00:00,11.34,5/16/2018 16:00:00,75.53,5/14/2018 16:00:00,80.48,5/23/2018 16:00:00,101.12,
5/8/2018 16:00:00,46.51,7/31/2018 16:00:00,60.86,5/8/2018 16:00:00,95.81,5/8/2018 16:00:00,20.13,5/8/2018 16:00:00,36.33,5/8/2018 16:00:00,11.27,5/17/2018 16:00:00,75.59,5/15/2018 16:00:00,80.46,5/24/2018 16:00:00,99.12,
5/9/2018 16:00:00,46.84,8/1/2018 16:00:00,61,5/9/2018 16:00:00,96.94,5/9/2018 16:00:00,20.46,5/9/2018 16:00:00,36.27,5/9/2018 16:00:00,11.06,5/18/2018 16:00:00,75.6,5/16/2018 16:00:00,80.78,5/25/2018 16:00:00,98.58,
5/10/2018 16:00:00,47.51,8/2/2018 16:00:00,61.31,5/10/2018 16:00:00,97.91,5/10/2018 16:00:00,20.33,5/10/2018 16:00:00,37.16,5/10/2018 16:00:00,11.21,5/22/2018 16:00:00,75.85,5/17/2018 16:00:00,80.54,5/28/2018 16:00:00,98.07,
5/11/2018 16:00:00,47.15,8/3/2018 16:00:00,61.19,5/11/2018 16:00:00,97.7,5/11/2018 16:00:00,20.07,5/11/2018 16:00:00,36.89,5/11/2018 16:00:00,11.19,5/23/2018 16:00:00,75.5,5/18/2018 16:00:00,80.31,5/29/2018 16:00:00,96.88,
5/14/2018 16:00:00,47.04,8/6/2018 16:00:00,61.24,5/14/2018 16:00:00,98.03,5/14/2018 16:00:00,19.46,5/14/2018 16:00:00,36.63,5/14/2018 16:00:00,11.18,5/24/2018 16:00:00,75.83,5/22/2018 16:00:00,80.36,5/30/2018 16:00:00,96.79,
5/15/2018 16:00:00,46.61,8/7/2018 16:00:00,62.11,5/15/2018 16:00:00,97.32,5/15/2018 16:00:00,18.95,5/15/2018 16:00:00,36.94,5/15/2018 16:00:00,11.22,5/25/2018 16:00:00,76.4,5/23/2018 16:00:00,80.29,5/31/2018 16:00:00,98,
5/16/2018 16:00:00,47.05,8/8/2018 16:00:00,62.28,5/16/2018 16:00:00,97.15,5/16/2018 16:00:00,19.1,5/16/2018 16:00:00,38.03,5/16/2018 16:00:00,11.4,5/28/2018 16:00:00,76.61,5/24/2018 16:00:00,80.22,6/1/2018 16:00:00,98.14,
5/17/2018 16:00:00,46.75,8/9/2018 16:00:00,62.46,5/17/2018 16:00:00,96.18,5/17/2018 16:00:00,18.97,5/17/2018 16:00:00,38.3,5/17/2018 16:00:00,11.46,5/29/2018 16:00:00,75.45,5/25/2018 16:00:00,80.03,6/4/2018 16:00:00,98.94,
5/18/2018 16:00:00,46.58,8/10/2018 16:00:00,61.88,5/18/2018 16:00:00,96.36,5/18/2018 16:00:00,18.97,5/18/2018 16:00:00,37.79,5/18/2018 16:00:00,11.46,5/30/2018 16:00:00,75.7,5/28/2018 16:00:00,79.94,6/5/2018 16:00:00,99.32,
5/21/2018 16:00:00,46.91,8/13/2018 16:00:00,61.75,5/21/2018 16:00:00,97.6,5/21/2018 16:00:00,18.97,5/21/2018 16:00:00,38.09,5/21/2018 16:00:00,11.51,5/31/2018 16:00:00,75.7,5/29/2018 16:00:00,76.96,6/6/2018 16:00:00,99.24,
5/22/2018 16:00:00,46.79,8/14/2018 16:00:00,62.11,5/22/2018 16:00:00,97.5,5/22/2018 16:00:00,18.33,5/22/2018 16:00:00,38.28,5/22/2018 16:00:00,11.52,6/1/2018 16:00:00,75.02,5/30/2018 16:00:00,77.83,6/7/2018 16:00:00,99.4,
5/23/2018 16:00:00,47.09,8/15/2018 16:00:00,60.72,5/23/2018 16:00:00,98.66,5/23/2018 16:00:00,18.6,5/23/2018 16:00:00,37.85,5/23/2018 16:00:00,11.44,6/4/2018 16:00:00,75.18,5/31/2018 16:00:00,78.24,6/8/2018 16:00:00,99.89,
5/24/2018 16:00:00,47.04,8/16/2018 16:00:00,60.32,5/24/2018 16:00:00,98.31,5/24/2018 16:00:00,18.52,5/24/2018 16:00:00,38.39,5/24/2018 16:00:00,11.62,6/5/2018 16:00:00,75.16,6/1/2018 16:00:00,76.96,6/11/2018 16:00:00,99.94,
5/25/2018 16:00:00,47.15,8/17/2018 16:00:00,60.05,5/25/2018 16:00:00,98.36,5/25/2018 16:00:00,18.59,5/25/2018 16:00:00,38.3,5/25/2018 16:00:00,11.51,6/6/2018 16:00:00,75.41,6/4/2018 16:00:00,76.91,6/12/2018 16:00:00,100.06,
5/29/2018 16:00:00,46.98,8/20/2018 16:00:00,60.39,5/29/2018 16:00:00,98.01,5/29/2018 16:00:00,18.92,5/29/2018 16:00:00,37.38,5/29/2018 16:00:00,11.44,6/7/2018 16:00:00,75.62,6/5/2018 16:00:00,76.37,6/13/2018 16:00:00,99.92,
5/30/2018 16:00:00,46.88,8/21/2018 16:00:00,60.08,5/30/2018 16:00:00,98.95,5/30/2018 16:00:00,19.45,5/30/2018 16:00:00,37.83,5/30/2018 16:00:00,11.55,6/8/2018 16:00:00,75.2,6/6/2018 16:00:00,76.46,6/14/2018 16:00:00,99.85,
5/31/2018 16:00:00,46.88,8/22/2018 16:00:00,60.37,5/31/2018 16:00:00,98.95,5/31/2018 16:00:00,18.98,5/31/2018 16:00:00,42.7,5/31/2018 16:00:00,11.55,6/11/2018 16:00:00,75.26,6/7/2018 16:00:00,76.18,6/15/2018 16:00:00,100.26,
6/1/2018 16:00:00,47.56,8/23/2018 16:00:00,60.27,6/1/2018 16:00:00,100.79,6/1/2018 16:00:00,19.45,6/1/2018 16:00:00,43.2,6/1/2018 16:00:00,11.71,6/12/2018 16:00:00,75.72,6/8/2018 16:00:00,76.36,6/18/2018 16:00:00,100.44,
6/4/2018 16:00:00,47.96,8/24/2018 16:00:00,61.03,6/4/2018 16:00:00,101.67,6/4/2018 16:00:00,19.78,6/4/2018 16:00:00,43.78,6/4/2018 16:00:00,11.74,6/13/2018 16:00:00,75.95,6/11/2018 16:00:00,75.86,6/19/2018 16:00:00,99.97,
6/5/2018 16:00:00,48.33,8/27/2018 16:00:00,62.09,6/5/2018 16:00:00,102.19,6/5/2018 16:00:00,19.41,6/5/2018 16:00:00,43.41,6/5/2018 16:00:00,11.83,6/14/2018 16:00:00,76.2,6/12/2018 16:00:00,75.72,6/20/2018 16:00:00,100.44,
6/6/2018 16:00:00,48.5,8/28/2018 16:00:00,61.56,6/6/2018 16:00:00,102.49,6/6/2018 16:00:00,21.3,6/6/2018 16:00:00,43.93,6/6/2018 16:00:00,11.97,6/15/2018 16:00:00,75.63,6/13/2018 16:00:00,76.13,6/21/2018 16:00:00,100.66,
6/7/2018 16:00:00,48.37,8/29/2018 16:00:00,62.47,6/7/2018 16:00:00,100.88,6/7/2018 16:00:00,21.07,6/7/2018 16:00:00,44.01,6/7/2018 16:00:00,12.03,6/18/2018 16:00:00,76.05,6/14/2018 16:00:00,75.98,6/22/2018 16:00:00,101.37,
6/8/2018 16:00:00,47.93,8/30/2018 16:00:00,61.96,6/8/2018 16:00:00,101.63,6/8/2018 16:00:00,21.18,6/8/2018 16:00:00,44.25,6/8/2018 16:00:00,12.1,6/19/2018 16:00:00,75.97,6/15/2018 16:00:00,75.98,6/25/2018 16:00:00,99.8,
6/11/2018 16:00:00,47.81,8/31/2018 16:00:00,60.91,6/11/2018 16:00:00,101.05,6/11/2018 16:00:00,22.14,6/11/2018 16:00:00,44.85,6/11/2018 16:00:00,12.03,6/20/2018 16:00:00,76.74,6/18/2018 16:00:00,76.15,6/26/2018 16:00:00,99.61,
6/12/2018 16:00:00,48.07,9/4/2018 16:00:00,59.85,6/12/2018 16:00:00,101.31,6/12/2018 16:00:00,22.85,6/12/2018 16:00:00,44.18,6/12/2018 16:00:00,12.11,6/21/2018 16:00:00,76.98,6/19/2018 16:00:00,75.91,6/27/2018 16:00:00,99.03,
6/13/2018 16:00:00,47.68,9/5/2018 16:00:00,59.32,6/13/2018 16:00:00,100.85,6/13/2018 16:00:00,22.99,6/13/2018 16:00:00,44.45,6/13/2018 16:00:00,12.02,6/22/2018 16:00:00,77,6/20/2018 16:00:00,76.27,6/28/2018 16:00:00,98.82,
6/14/2018 16:00:00,47.7,9/6/2018 16:00:00,58.57,6/14/2018 16:00:00,101.42,6/14/2018 16:00:00,23.85,6/14/2018 16:00:00,43.57,6/14/2018 16:00:00,11.89,6/25/2018 16:00:00,76.3,6/21/2018 16:00:00,76.8,6/29/2018 16:00:00,98.99,
6/15/2018 16:00:00,47.21,9/7/2018 16:00:00,58.24,6/15/2018 16:00:00,100.13,6/15/2018 16:00:00,23.88,6/15/2018 16:00:00,43.91,6/15/2018 16:00:00,11.88,6/26/2018 16:00:00,76.53,6/22/2018 16:00:00,77,7/3/2018 16:00:00,99.49,
6/18/2018 16:00:00,47.19,9/10/2018 16:00:00,58.23,6/18/2018 16:00:00,100.86,6/18/2018 16:00:00,24.72,6/18/2018 16:00:00,43.95,6/18/2018 16:00:00,11.99,6/27/2018 16:00:00,76,6/25/2018 16:00:00,75.9,7/4/2018 16:00:00,99.37,
6/19/2018 16:00:00,46.42,9/11/2018 16:00:00,58.87,6/19/2018 16:00:00,100.86,6/19/2018 16:00:00,23.5,6/19/2018 16:00:00,42.26,6/19/2018 16:00:00,11.89,6/28/2018 16:00:00,75.78,6/26/2018 16:00:00,75.72,7/5/2018 16:00:00,99.59,
6/20/2018 16:00:00,46.63,9/12/2018 16:00:00,58.14,6/20/2018 16:00:00,101.87,6/20/2018 16:00:00,24.15,6/20/2018 16:00:00,41.95,6/20/2018 16:00:00,11.87,6/29/2018 16:00:00,76.09,6/27/2018 16:00:00,75.62,7/6/2018 16:00:00,100.2,
6/21/2018 16:00:00,46.37,9/13/2018 16:00:00,58.77,6/21/2018 16:00:00,101.14,6/21/2018 16:00:00,23.17,6/21/2018 16:00:00,41.12,6/21/2018 16:00:00,11.71,7/3/2018 16:00:00,76.14,6/28/2018 16:00:00,75.06,7/9/2018 16:00:00,100.79,
